lat,lon,timestamp,datetime,heart_rate,cadence,power
51.177485,3.933065,1525020715.0,2018-04-29 16:51:20,1,94,192
51.177485,3.933065,1525020716.0,2018-04-29 16:51:21,1,96,192
51.177485,3.933065,1525020717.0,2018-04-29 16:51:22,1,94,189
51.177485,3.933065,1525020718.0,2018-04-29 16:51:23,1,95,178
51.177485,3.933065,1525020719.0,2018-04-29 16:51:24,1,94,177
51.177485,3.933065,1525020720.0,2018-04-29 16:51:25,1,95,177
51.177485,3.933065,1525020721.0,2018-04-29 16:51:26,1,93,178
51.177485,3.933065,1525020722.0,2018-04-29 16:51:27,1,93,184
51.177485,3.933065,1525020723.0,2018-04-29 16:51:28,1,95,184
51.177485,3.933065,1525020724.0,2018-04-29 16:51:29,1,94,186
51.177485,3.933065,1525020725.0,2018-04-29 16:51:30,1,94,183
51.177485,3.933065,1525020726.0,2018-04-29 16:51:31,1,96,183
51.177485,3.933065,1525020727.0,2018-04-29 16:51:32,1,96,186
51.177485,3.933065,1525020728.0,2018-04-29 16:51:33,1,94,185
51.177485,3.933065,1525020729.0,2018-04-29 16:51:34,1,93,175
51.177485,3.933065,1525020730.0,2018-04-29 16:51:35,1,95,175
51.177485,3.933065,1525020731.0,2018-04-29 16:51:36,1,94,183
51.177485,3.933065,1525020732.0,2018-04-29 16:51:37,1,94,183
51.177485,3.933065,1525020733.0,2018-04-29 16:51:38,1,94,183
51.177485,3.933065,1525020734.0,2018-04-29 16:51:39,1,94,180
51.177485,3.933065,1525020735.0,2018-04-29 16:51:40,1,93,176
51.177485,3.933065,1525020736.0,2018-04-29 16:51:41,1,93,176
51.177485,3.933065,1525020737.0,2018-04-29 16:51:42,1,93,181
51.177485,3.933065,1525020738.0,2018-04-29 16:51:43,1,94,178
51.177485,3.933065,1525020739.0,2018-04-29 16:51:44,1,93,177
51.177485,3.933065,1525020740.0,2018-04-29 16:51:45,1,93,181
51.177485,3.933065,1525020741.0,2018-04-29 16:51:46,1,94,184
51.177485,3.933065,1525020742.0,2018-04-29 16:51:47,1,94,180
51.177485,3.933065,1525020743.0,2018-04-29 16:51:48,1,94,178
51.177485,3.933065,1525020744.0,2018-04-29 16:51:49,1,93,179
51.177485,3.933065,1525020745.0,2018-04-29 16:51:50,1,94,185
51.177485,3.933065,1525020746.0,2018-04-29 16:51:51,1,94,186
51.177485,3.933065,1525020747.0,2018-04-29 16:51:52,1,94,186
51.177485,3.933065,1525020748.0,2018-04-29 16:51:53,1,93,185
51.177485,3.933065,1525020749.0,2018-04-29 16:51:54,1,95,182
51.177485,3.933065,1525020750.0,2018-04-29 16:51:55,1,94,175
51.177485,3.933065,1525020751.0,2018-04-29 16:51:56,1,93,174
51.177485,3.933065,1525020752.0,2018-04-29 16:51:57,1,94,174
51.177485,3.933065,1525020753.0,2018-04-29 16:51:58,1,93,176
51.177485,3.933065,1525020754.0,2018-04-29 16:51:59,1,93,179
51.177485,3.933065,1525020755.0,2018-04-29 16:52:00,1,94,179
51.177485,3.933065,1525020756.0,2018-04-29 16:52:01,1,92,177
51.177485,3.933065,1525020757.0,2018-04-29 16:52:02,1,93,179
51.177485,3.933065,1525020758.0,2018-04-29 16:52:03,1,93,179
51.177485,3.933065,1525020759.0,2018-04-29 16:52:04,1,94,178
51.177485,3.933065,1525020760.0,2018-04-29 16:52:05,1,93,179
51.177485,3.933065,1525020761.0,2018-04-29 16:52:06,1,93,182
51.177485,3.933065,1525020762.0,2018-04-29 16:52:07,1,94,186
51.177485,3.933065,1525020763.0,2018-04-29 16:52:08,1,93,187
51.177485,3.933065,1525020764.0,2018-04-29 16:52:09,1,94,183
