timestamp,watts,bpm,cadence,speed,distance,altitude,temperature,latitide,longitude,torque,np,leftrightbalance,wattse
1525020439000,166,1,90,8.1764,8.1630,,,51.1774850000,3.9330650000,17,170,,
1525020440000,170,1,89,8.1764,8.1760,,,51.1774850000,3.9330650000,18,170,,
1525020441000,170,1,89,8.1748,8.1740,,,51.1774850000,3.9330650000,18,170,,
1525020442000,175,1,88,8.1764,8.1770,,,51.1774850000,3.9330650000,18,170,,
1525020443000,166,1,88,8.0964,8.0800,,,51.1774850000,3.9330650000,18,170,,
1525020444000,159,1,87,8.0685,8.0570,,,51.1774850000,3.9330650000,17,170,,
1525020445000,173,1,87,8.1221,8.1230,,,51.1774850000,3.9330650000,18,170,,
1525020446000,173,1,89,8.1221,8.1219,,,51.1774850000,3.9330650000,18,170,,
1525020447000,170,1,88,8.0913,8.1050,,,51.1774850000,3.9330650000,18,170,,
1525020448000,168,1,88,8.0659,8.0780,,,51.1774850000,3.9330650000,18,170,,
1525020449000,162,1,87,8.0156,8.0290,,,51.1774850000,3.9330650000,17,170,,
1525020450000,164,1,88,8.0356,8.0290,,,51.1774850000,3.9330650000,17,170,,
1525020451000,178,1,89,8.0913,8.0870,,,51.1774850000,3.9330650000,19,170,,
1525020452000,184,1,91,8.2314,8.2160,,,51.1774850000,3.9330650000,19,170,,
1525020453000,192,1,90,8.3113,8.2800,,,51.1774850000,3.9330650000,20,170,,
1525020454000,192,1,90,8.3682,8.3460,,,51.1774850000,3.9330650000,20,170,,
1525020455000,171,1,90,8.2632,8.3040,,,51.1774850000,3.9330650000,18,170,,
1525020456000,155,1,90,8.2061,8.2000,,,51.1774850000,3.9330650000,16,170,,
1525020457000,158,1,90,8.1530,8.1620,,,51.1774850000,3.9330650000,16,170,,
1525020458000,162,1,89,8.1272,8.1320,,,51.1774850000,3.9330650000,17,170,,
1525020459000,165,1,88,8.0685,8.0670,,,51.1774850000,3.9330650000,17,170,,
1525020460000,162,1,87,8.0382,8.0380,,,51.1774850000,3.9330650000,17,170,,
1525020461000,166,1,87,8.0156,8.0170,,,51.1774850000,3.9330650000,18,170,,
1525020462000,166,1,88,8.0156,8.0150,,,51.1774850000,3.9330650000,18,170,,
1525020463000,164,1,87,7.9857,7.9900,,,51.1774850000,3.9330650000,18,170,,
1525020464000,167,1,87,7.9857,7.9850,,,51.1774850000,3.9330650000,18,170,,
1525020465000,164,1,87,7.9339,7.9320,,,51.1774850000,3.9330650000,18,170,,
1525020466000,162,1,87,7.9363,7.9360,,,51.1774850000,3.9330650000,17,170,,
1525020467000,169,1,87,7.9560,7.9600,,,51.1774850000,3.9330650000,18,170,,
1525020468000,175,1,87,7.9857,7.9900,,,51.1774850000,3.9330650000,19,170,,
